FID,BIORE_102,BIORE_103,BIORE_114,BIORE_116,BIORE_117,BIORE_118,BIORE_119,BIORE_121,BIORE_13,BIORE_132,BIORE_142,BIORE_147,BIORE_15,BIORE_16,BIORE_23,BIORE_26,BIORE_27,BIORE_29,BIORE_3,BIORE_4,geometry
405.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16251538.135818806 -1759838.4555845095, 16259263.18175916 -1755590.30475786, 16266788.550196297 -1760186.3747366695, 16266592.462314995 -1769036.5686141953, 16258863.213843873 -1773290.3942070864, 16251334.25609816 -1768688.3437030895, 16251538.135818806 -1759838.4555845095))"
406.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16266788.550196297 -1760186.3747366695, 16274510.006361274 -1755931.2953368565, 16282039.565400047 -1760520.7354693715, 16281851.27027983 -1769371.2232239975, 16274125.623058595 -1773631.984424146, 16266592.462314995 -1769036.5686141953, 16266788.550196297 -1760186.3747366695))"
407.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16282039.565400047 -1760520.7354693715, 16289757.419411657 -1756258.7327429259, 16297291.15757478 -1760841.536434435, 16297110.656100845 -1769692.3061791207, 16289388.62252853 -1773959.9976993026, 16281851.27027983 -1769371.2232239975, 16282039.565400047 -1760520.7354693715))"
408.0,24937971.7489541,,98287887.3181142,,,,,,,,,5190905.00083234,2265194.09322159,,,,,,,,"POLYGON ((16168042.264866248 -1744416.674102062, 16175780.815024959 -1740208.8555132432, 16183277.284254605 -1744838.583836016, 16183038.71946481 -1753682.1042123775, 16175295.910852 -1757895.534522017, 16167795.925862161 -1753259.825320354, 16168042.264866248 -1744416.674102062))"
409.0,,,86637525.4133852,,67721283.4564159,,,,,,,,,,8466220.32845253,23914102.0952882,,,,,"POLYGON ((16183277.284254605 -1744838.583836016, 16191012.318087721 -1740623.8181103584, 16198513.033886863 -1745246.9612368178, 16198282.244430434 -1754090.8389807078, 16190542.963474533 -1758311.2236471623, 16183038.71946481 -1753682.1042123775, 16183277.284254605 -1744838.583836016))"
410.0,,,,,128259882.806468,,,,,,,,,,,58480451.2869462,,,,,"POLYGON ((16198513.033886863 -1745246.9612368178, 16206244.538962161 -1741025.2534311132, 16213749.489996111 -1745641.8046672444, 16213526.476955766 -1754486.0279818233, 16205790.736110544 -1758713.3619084903, 16198282.244430434 -1754090.8389807078, 16198513.033886863 -1745246.9612368178))"
411.0,,,,,163181928.109111,,,,,,17310737.3535453,,,,,4514689.02083236,,,1734141.25868283,,"POLYGON ((16213749.489996111 -1745641.8046672444, 16221477.45389619 -1741413.1598682995, 16228986.62880882 -1746023.1125439233, 16228771.39323091 -1754867.669626255, 16221039.204935215 -1759101.947686394, 16213526.476955768 -1754486.0279818233, 16213749.489996111 -1745641.8046672444))"
412.0,,,,,,,,,,,16121560.4164774,,,,,,,,14954178.4736357,,"POLYGON ((16228986.62880882 -1746023.1125439233, 16236711.039131207 -1741787.5358684869, 16244224.426545063 -1746390.8833374046, 16244016.969439544 -1755235.7623786638, 16236288.346117191 -1759476.9794154563, 16228771.39323091 -1754867.669626255, 16228986.62880882 -1746023.1125439233))"
413.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16244224.426545063 -1746390.8833374046, 16251945.27090234 -1742148.3799320778, 16259462.859418727 -1746745.115572178, 16259263.18175916 -1755590.30475786, 16251538.135818806 -1759838.4555845095, 16244016.969439544 -1755235.7623786638, 16244224.426545063 -1746390.8833374046))"
414.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16259462.859418727 -1746745.115572178, 16267180.125438647 -1742495.690613337, 16274701.903637748 -1747085.8078267393, 16274510.006361274 -1755931.2953368565, 16266788.550196297 -1760186.3747366695, 16259263.18175916 -1755590.30475786, 16259462.859418727 -1746745.115572178))"
415.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16274701.903637748 -1747085.8078267393, 16282415.57896336 -1742829.4665204443, 16289941.53540433 -1747412.958733611, 16289757.419411657 -1756258.7327429259, 16282039.565400047 -1760520.7354693715, 16274510.006361274 -1755931.2953368565, 16274701.903637748 -1747085.8078267393))"
416.0,26877757.7336768,,31096225.117687,,,,,,,,,,,,,,,,,,"POLYGON ((16160799.89640484 -1730942.2070258672, 16168534.189254023 -1726739.9729857258, 16176022.896143181 -1731370.3220582877, 16175780.815024959 -1740208.8555132432, 16168042.264866248 -1744416.674102062, 16160550.053519249 -1739780.3673007116, 16160799.89640484 -1730942.2070258672))"
417.0,,,175311423.205402,,,,,,,,,,,,11387016.2490995,,,,,,"POLYGON ((16176022.896143181 -1731370.3220582877, 16183753.683961796 -1727161.1480855227, 16191246.636304803 -1731784.9232038101, 16191012.318087721 -1740623.8181103584, 16183277.284254605 -1744838.583836016, 16175780.815024959 -1740208.8555132432, 16176022.896143181 -1731370.3220582877))"
418.0,,,16670709.8043303,,127677022.087886,,,,,,,,,,,42351951.0696526,,,,,"POLYGON ((16191246.636304803 -1731784.9232038101, 16198973.906682162 -1727568.814315647, 16206471.093180573 -1732186.0088078636, 16206244.538962161 -1741025.2534311132, 16198513.033886863 -1745246.9612368178, 16191012.318087721 -1740623.8181103584, 16191246.636304803 -1731784.9232038101))"
419.0,,,,,165338555.285705,,,,,,,,,,,21362329.3374966,,,,,"POLYGON ((16206471.093180573 -1732186.0088078636, 16214194.833720697 -1727962.9700514253, 16221696.243054647 -1732573.5772694042, 16221477.45389619 -1741413.1598682995, 16213749.489996111 -1745641.8046672444, 16206244.538962161 -1741025.2534311132, 16206471.093180573 -1732186.0088078636))"
420.0,,,,,55073827.2325445,,,,,,44322417.4536122,,,,,,,,24656845.7690339,,"POLYGON ((16221696.243054647 -1732573.5772694042, 16229416.441376396 -1728343.6137216175, 16236922.062204696 -1732947.6270409713, 16236711.039131207 -1741787.5358684869, 16228986.62880882 -1746023.1125439233, 16221477.45389619 -1741413.1598682995, 16221696.243054647 -1732573.5772694042))"
421.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16236922.062204696 -1732947.6270409713, 16244638.705941873 -1728710.7438084937, 16252148.526902132 -1733308.1566287195, 16251945.27090234 -1742148.3799320778, 16244224.426545063 -1746390.8833374046, 16236711.039131207 -1741787.5358684869, 16236922.062204696 -1732947.6270409713))"
422.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16252148.526902132 -1733308.1566287195, 16259861.603703607 -1729064.3588478463, 16267375.613412313 -1733655.164592465, 16267180.125438647 -1742495.690613337, 16259462.859418727 -1746745.115572178, 16251945.27090234 -1742148.3799320778, 16252148.526902132 -1733308.1566287195))"
423.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16267375.613412313 -1733655.164592465, 16275085.110942148 -1729404.45742906, 16282603.297994776 -1733988.6495457299, 16282415.578963356 -1742829.4665204443, 16274701.903637748 -1747085.8078267393, 16267180.125438647 -1742495.690613337, 16267375.613412313 -1733655.164592465))"
424.0,48891284.4623541,,64439694.9454878,,,,,,,,,,,,,,,,,,"POLYGON ((16168779.775405632 -1717906.3874458242, 16176506.318332728 -1713702.7781340757, 16183991.519622961 -1718327.1970628207, 16183753.683961796 -1727161.1480855227, 16176022.896143181 -1731370.3220582877, 16168534.189254023 -1726739.9729857258, 16168779.775405632 -1717906.3874458242))"
425.0,,,118374459.961906,,66777454.0091181,,,,,,,,,,,1506404.31621873,,,,,"POLYGON ((16183991.519622961 -1718327.1970628207, 16191714.55638918 -1714116.6599847602, 16199203.990740638 -1718734.5094833097, 16198973.906682162 -1727568.814315647, 16191246.636304803 -1731784.9232038101, 16183753.683961796 -1727161.1480855227, 16183991.519622961 -1718327.1970628207))"
426.0,,,,,103887912.548896,,,,,,,,,,,82771648.0270768,,,,,"POLYGON ((16199203.990740638 -1718734.5094833097, 16206923.508971412 -1714517.0496466188, 16214417.165100373 -1719128.323088852, 16214194.833720697 -1727962.9700514253, 16206471.093180573 -1732186.0088078636, 16198973.906682162 -1727568.814315647, 16199203.990740638 -1718734.5094833097))"
427.0,,,,,111313062.353883,,,,,,37163369.0931417,,,,,,,,20150583.3674107,,"POLYGON ((16214417.165100377 -1719128.323088852, 16222133.152435865 -1714903.9455308828, 16229631.019037306 -1719508.636314254, 16229416.441376396 -1728343.6137216175, 16221696.243054647 -1732573.5772694042, 16214194.833720697 -1727962.9700514253, 16214417.165100377 -1719128.323088852))"
428.0,,,,,,,,,,,80776.4765817523,,,,,,,,,,"POLYGON ((16229631.019037306 -1719508.636314254, 16237343.463132529 -1715277.3461019567, 16244845.528880222 -1719875.4476475988, 16244638.705941873 -1728710.7438084937, 16236922.062204696 -1732947.6270409713, 16229416.441376396 -1728343.6137216175, 16229631.019037306 -1719508.636314254))"
429.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16244845.528880222 -1719875.4476475988, 16252554.417405155 -1715637.249877449, 16260060.670951774 -1720228.7556303195, 16259861.603703607 -1729064.3588478463, 16252148.526902132 -1733308.1566287195, 16244638.705941873 -1728710.7438084937, 16244845.528880222 -1719875.4476475988))"
430.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16260060.670951774 -1720228.7556303195, 16267765.99159148 -1715983.6554282184, 16275276.421568712 -1720568.558857204, 16275085.110942148 -1729404.45742906, 16267375.613412313 -1733655.164592465, 16259861.603703607 -1729064.3588478463, 16260060.670951774 -1720228.7556303195))"
431.0,28960333.5854906,,69335876.9456313,,,,,,,,,,2922848.90261492,,,,,,,,"POLYGON ((16161547.89836507 -1704446.7291756752, 16169270.197538234 -1700248.6575284565, 16176747.66015759 -1704873.732111861, 16176506.318332728 -1713702.7781340757, 16168779.775405632 -1717906.3874458242, 16161298.818438943 -1713275.4057364468, 16161547.89836507 -1704446.7291756752))"
432.0,5307675.12841679,,180219130.353842,,,,,,,,,,1078383.58587735,,11051.7434209809,,,,,,"POLYGON ((16176747.660157593 -1704873.732111861, 16184466.46441419 -1700668.7398317894, 16191948.158985926 -1705287.2561127539, 16191714.55638918 -1714116.6599847602, 16183991.519622961 -1718327.1970628207, 16176506.318332728 -1713702.7781340757, 16176747.660157593 -1704873.732111861))"
433.0,,,10271410.8361669,,133194302.47726,,,,,,,,,,,43151811.0259219,,,,,"POLYGON ((16191948.158985926 -1705287.2561127539, 16199663.455972785 -1701075.3481683133, 16207149.3712492 -1705687.2995427842, 16206923.508971412 -1714517.0496466188, 16199203.990740638 -1718734.5094833097, 16191714.55638918 -1714116.6599847602, 16191948.158985926 -1705287.2561127539))"
434.0,,,,,155818384.905654,,,,,,15625906.4197245,,,,,7447171.77742093,,,7727301.59520183,,"POLYGON ((16207149.3712492 -1705687.2995427842, 16214861.14862778 -1701468.4809320008, 16222351.273339882 -1706073.8608192941, 16222133.152435865 -1714903.9455308828, 16214417.165100373 -1719128.323088852, 16206923.508971412 -1714517.0496466188, 16207149.3712492 -1705687.2995427842))"
435.0,,,,,,,,,,,13460140.8549524,,,,,,,,15188044.8227365,,"POLYGON ((16222351.273339882 -1706073.8608192941, 16230059.518786384 -1701848.1365696646, 16237553.841644011 -1706446.9384125853, 16237343.463132529 -1715277.3461019567, 16229631.019037306 -1719508.636314254, 16222133.152435865 -1714903.9455308828, 16222351.273339882 -1706073.8608192941))"
436.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16237553.841644011 -1706446.9384125853, 16245258.542849503 -1702214.3135809947, 16252757.0525414 -1706806.530845966, 16252554.417405155 -1715637.249877449, 16244845.528880222 -1719875.4476475988, 16237343.463132529 -1715277.3461019567, 16237553.841644011 -1706446.9384125853))"
437.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16252757.0525414 -1706806.530845966, 16260458.19721193 -1702567.0105186084, 16267960.882405864 -1707152.6366957847, 16267765.99159148 -1715983.6554282184, 16260060.670951774 -1720228.7556303195, 16252554.417405155 -1715637.249877449, 16252757.0525414 -1706806.530845966))"
438.0,39313168.4108178,,102388211.940434,,,,,,,,,,417889.719511969,,620427.711198066,,,,,,"POLYGON ((16169515.034282472 -1691424.4776927677, 16177229.607145596 -1687225.0032932516, 16184703.574283488 -1691844.198158633, 16184466.46441419 -1700668.7398317894, 16176747.660157593 -1704873.7321118582, 16169270.197538234 -1700248.6575284565, 16169515.034282472 -1691424.4776927677))"
439.0,,,100611467.341703,,81268455.864469,,,,,,,,,,4455580.92548735,239272.523039417,,,,,"POLYGON ((16184703.574283488 -1691844.198158633, 16192414.651106616 -1687637.8151735736, 16199892.837861674 -1692250.4562144305, 16199663.455972785 -1701075.3481683133, 16191948.158985926 -1705287.256112751, 16184466.46441419 -1700668.7398317894, 16184703.574283488 -1691844.198158633))"
440.0,,,,,165589874.882275,,,,,,,,,,,20986183.2905254,,,,,"POLYGON ((16199892.837861674 -1692250.4562144305, 16207600.406327542 -1688037.1696027718, 16215082.801466702 -1692643.2502603116, 16214861.14862778 -1701468.4809320008, 16207149.3712492 -1705687.2995427814, 16199663.455972785 -1701075.3481683133, 16199892.837861674 -1692250.4562144305))"
441.0,,,,,41977962.595767,,,,,,34659529.5273883,,,,,1907439.75391784,,,21193887.1291632,,"POLYGON ((16215082.801466702 -1692643.2502603116, 16222786.849272683 -1688423.065010337, 16230273.441541709 -1693022.5787490604, 16230059.518786384 -1701848.1365696646, 16222351.273339882 -1706073.8608192913, 16214861.14862778 -1701468.4809320008, 16215082.801466702 -1692643.2502603116))"
442.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16230273.441541709 -1693022.5787490604, 16237973.956399951 -1688795.4998783157, 16245464.73452355 -1693388.4401861378, 16245258.542849503 -1702214.3135809947, 16237553.841644011 -1706446.9384125825, 16230059.518786386 -1701848.1365696646, 16230273.441541709 -1693022.5787490604))"
443.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16245464.73452355 -1693388.4401861378, 16253161.704161068 -1689154.472741355, 16260656.656842977 -1693740.8331297326, 16260458.19721193 -1702567.0105186084, 16252757.0525414 -1706806.530845962, 16245258.542849503 -1702214.3135809947, 16245464.73452355 -1693388.4401861378))"
444.0,19111024.4616401,,43551959.690811,,,,,,,,,,,,,,,,,,"POLYGON ((16162293.618428774 -1677979.3831903427, 16170003.961029088 -1673785.3998479699, 16177470.21305769 -1678405.2851258148, 16177229.607145596 -1687225.0032932516, 16169515.034282472 -1691424.4776927677, 16162045.297973543 -1686798.7355848122, 16162293.618428774 -1677979.3831903427))"
445.0,3074230.76870143,,169753131.630838,,901510.710899413,,,,,,,,139651.164810902,,,,,,,,"POLYGON ((16177470.21305769 -1678405.2851258148, 16185177.070811907 -1674204.4002612396, 16192647.541355576 -1678817.7427289076, 16192414.651106616 -1687637.8151735736, 16184703.574283488 -1691844.198158633, 16177229.607145596 -1687225.0032932516, 16177470.21305769 -1678405.2851258148))"
446.0,,,2006969.12348676,,167374777.637068,,,,,,,,,,,17150894.7903619,,,,,"POLYGON ((16192647.541355576 -1678817.7427289076, 16200350.901967686 -1674609.9612622277, 16207825.579829158 -1679216.754382854, 16207600.406327542 -1688037.1696027718, 16199892.837861674 -1692250.4562144305, 16192414.651106616 -1687637.8151735736, 16192647.541355576 -1678817.7427289076))"
447.0,,,,45892729.8817964,84694135.434094,,,,,,10647115.1190485,,,,,,,,34586143.7610108,,"POLYGON ((16207825.579829158 -1679216.754382854, 16215525.431017699 -1675002.0812633873, 16223004.304978572 -1679602.3185231944, 16222786.849272683 -1688423.065010337, 16215082.801466702 -1692643.2502603116, 16207600.406327542 -1688037.1696027718, 16207825.579829158 -1679216.754382854))"
448.0,,,,,,,,,,,87471.6958563924,,,,,,,,,,"POLYGON ((16223004.304978572 -1679602.3185231944, 16230700.634476742 -1675380.758729387, 16238183.693297544 -1679974.433637821, 16237973.956399951 -1688795.4998783157, 16230273.441541709 -1693022.5787490604, 16222786.849272683 -1688423.065010337, 16223004.304978572 -1679602.3185231944))"
449.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16238183.693297548 -1679974.433637821, 16245876.488853326 -1675745.9921771723, 16253363.721273653 -1680333.0982670132, 16253161.704161068 -1689154.472741355, 16245464.73452355 -1693388.4401861378, 16237973.956399951 -1688795.4998783157, 16238183.693297548 -1679974.433637821))"
450.0,47573803.5168456,,,,,,,,,,,,6414665.57627601,,,,,,,,"POLYGON ((16139919.493519774 -1664092.9048500098, 16147629.068401199 -1659911.2851615113, 16155083.389084928 -1664538.398031496, 16154831.596091252 -1673352.9616621584, 16147117.780955272 -1677540.038591517, 16139659.999463491 -1672907.0873956676, 16139919.493519774 -1664092.9048500098))"
451.0,50985371.8052185,,19564454.4109429,,,55664062.8874942,,,,,,,349387.747089008,,105609.49877969,,,,,,"POLYGON ((16155083.389084928 -1664538.398031496, 16162789.502567513 -1660349.8790162555, 16170248.051790068 -1664970.466560729, 16170003.961029088 -1673785.3998479699, 16162293.618428774 -1677979.3831903427, 16154831.596091252 -1673352.9616621584, 16155083.389084928 -1664538.398031496))"
452.0,,,148218350.907065,,32458253.1605887,,,,,,,,,,5810545.85099622,,,,,,"POLYGON ((16170248.051790068 -1664970.466560729, 16177950.691584723 -1660775.0530710819, 16185413.458205765 -1665389.1087523575, 16185177.070811905 -1674204.4002612396, 16177470.21305769 -1678405.2851258148, 16170003.961029088 -1673785.3998479699, 16170248.051790068 -1664970.466560729))"
453.0,,,5881393.52208447,,168275251.576406,,,,,,,,,,,12331870.476961,,,,,"POLYGON ((16185413.458205765 -1665389.1087523575, 16193112.612037724 -1661186.8056698074, 16200579.584895672 -1665794.3229729687, 16200350.901967686 -1674609.9612622277, 16192647.541355576 -1678817.7427289076, 16185177.070811907 -1674204.4002612396, 16185413.458205765 -1665389.1087523575))"
454.0,,,,69036736.2751576,62525836.4763967,,,,,,,,,,,47943339.9074028,,,6983923.40592706,,"POLYGON ((16200579.584895672 -1665794.3229729687, 16208275.240504617 -1661585.1352080908, 16215746.408416765 -1666186.107641116, 16215525.431017699 -1675002.0812633873, 16207825.579829158 -1679216.754382854, 16200350.901967686 -1674609.9612622277, 16200579.584895672 -1665794.3229729687))"
455.0,,,,24441954.4213817,,,,,,,,,,,,,,,70112138.7893066,,"POLYGON ((16215746.408416769 -1666186.107641116, 16223438.553556936 -1661970.0401335051, 16230913.905319544 -1666564.4612273974, 16230700.634476742 -1675380.758729387, 16223004.304978572 -1679602.3185231944, 16215525.431017699 -1675002.0812633873, 16215746.408416769 -1666186.107641116))"
456.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16230913.905319544 -1666564.4612273974, 16238602.527759856 -1662341.5189455703, 16246082.052148249 -1666929.3822544634, 16245876.488853326 -1675745.9921771723, 16238183.693297544 -1679974.433637821, 16230700.634476742 -1675380.758729387, 16230913.905319544 -1666564.4612273974))"
